StockCode,Description,TotalRevenue,QuantitySold,InvoiceCount,CustomerCount,AveragePrice,PopularityScore
21619,4 VANILLA BOTANICAL CANDLES,1517.5,848,164,134,2.2045454545454546,21976
85231B,CINAMMON SET OF 9 T-LIGHTS,1516.76,1778,285,181,0.8656896551724137,51585
21067,VINTAGE RED TEATIME MUG,1516.56,2077,173,126,1.1089080459770115,21798
22939,APRON APPLE DELIGHT,1514.7,306,106,83,4.95,8798
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1513.58,1766,239,184,0.8723770491803278,43976
22305,COFFEE MUG PINK PAISLEY DESIGN,1513.54,594,109,79,2.6080733944954124,8611
21058,PARTY INVITES WOODLAND,1513.28,1784,204,148,0.855625,30192
23314,VINTAGE CHRISTMAS TABLECLOTH,1512.5,121,72,61,12.5,4392
20674,GREEN SPOTTY BOWL,1511.25,1209,172,117,1.25,20124
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1511.17,917,104,91,2.3662264150943395,9464
22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1506.57,1960,328,202,0.8104804804804805,66256
22309,TEA COSY RED  STRIPE,1501.53,586,157,112,2.595759493670886,17584
22930,BAKING MOULD HEART MILK CHOCOLATE,1501.22,590,136,114,2.5786131386861313,15504
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1500.8000000000002,512,112,92,2.935840707964602,10304
23283,DOORMAT VINTAGE LEAF,1494.27,179,97,82,8.377628865979382,7954
21394,RED POLKADOT BEAKER ,1494.1599999999999,3684,114,89,0.4556140350877193,10146
22177,5 HOOK BLACKBOARD ORGANISER ,1492.5,150,97,85,9.95,8245
21749,LARGE RED RETROSPOT WINDMILL,1492.2,712,160,120,2.0984375,19200
22955,36 FOIL STAR CAKE CASES ,1489.04,744,143,123,2.0476,17589
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1488.75,1191,131,89,1.25,11659
23341,PINK DINER WALL CLOCK,1487.5,175,90,70,8.5,6300
21214,SET OF 72 IVORY PAPER DOILIES,1486.2499999999998,1025,118,100,1.45,11800
21826,EIGHT PIECE DINOSAUR SET,1479.19,1187,180,130,1.247989417989418,23400
22336,DOVE DECORATION PAINTED ZINC ,1477.1599999999999,3482,146,134,0.5812987012987013,19564
20846,ZINC HEART LATTICE T-LIGHT HOLDER,1476.97,1185,125,103,1.2564341085271318,12875
21448,12 DAISY PEGS IN WOOD BOX,1476.75,895,178,132,1.6500000000000001,23496
22211,WOOD STAMP SET FLOWERS,1476.48,1185,200,159,1.2245145631067962,31800
22438,BALLOON ART MAKE YOUR OWN FLOWERS,1476.15,1073,127,116,1.7288059701492537,14732
22673,FRENCH GARDEN SIGN BLUE METAL,1475.58,1184,167,129,1.262142857142857,21543
21865,PINK UNION JACK  PASSPORT COVER ,1475.58,705,205,128,2.0960386473429953,26240
22209,WOOD STAMP SET HAPPY BIRTHDAY,1475.02,1203,192,158,1.240463917525773,30336
22911,PAPER CHAIN KIT LONDON,1474.89,499,137,110,2.9707299270072993,15070
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1473.51,887,95,82,1.751473684210526,7790
22824,3 TIER SWEETHEART GARDEN SHELF,1470.95,41,41,41,35.87682926829268,1681
84670,JAPANESE CROCHETED ANIMAL,1469.52,3516,160,110,0.4182035928143713,17600
23068,ALUMINIUM STAMPED HEART,1468.3100000000002,591,120,98,2.486639344262295,11760
20985,HEART CALCULATOR,1467.03,1173,205,155,1.2661502347417841,31775
21384,IVORY HANGING DECORATION  BUTTERFLY,1466.81,1733,113,99,0.8477391304347826,11187
22073,RETRO SPOT STORAGE JAR,1466.25,391,106,87,3.75,9222
22952,72 CAKE CASES VINTAGE CHRISTMAS,1463.55,2661,91,87,0.55,7917
22586,FELTCRAFT HAIRBAND PINK AND BLUE,1462.85,1721,232,183,0.85,42456
23252,VINTAGE RED ENAMEL TRIM JUG ,1462.5,390,114,97,3.75,11058
23360,SET 8 CANDLES VINTAGE DOILY,1458.6,748,96,84,1.95,8064
21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1456.8999999999999,1714,132,98,0.85,12936
85059,FRENCH ENAMEL WATER BASIN,1453.71,472,139,105,3.528085106382979,14595
22518,CHILDS GARDEN BRUSH BLUE,1448.7,692,188,135,2.096031746031746,25380
22315,200 RED + WHITE BENDY STRAWS,1447.94,1162,285,186,1.2493379790940766,53010
23438, RED SPOT GIFT BAG LARGE,1447.5,1158,88,79,1.25,6952
21741,COSY SLIPPER SHOES LARGE GREEN,1446.6000000000001,492,127,106,2.946899224806202,13462
22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,1446.01,1681,213,168,0.8859447004608295,35784
22778,GLASS CLOCHE SMALL,1445.7,366,122,103,3.95,12566
22642,SET OF 4 NAPKIN CHARMS STARS   ,1444.7,604,118,104,2.440813008130081,12272
23292,SPACEBOY CHILDRENS CUP,1443.67,1153,150,110,1.266026490066225,16500
21616,4 PEAR BOTANICAL DINNER CANDLES,1443.25,769,146,121,2.3133333333333335,17666
23188,VINTAGE  2 METRE FOLDING RULER,1441.99,863,118,99,1.7456666666666665,11682
22410,MONEY BOX HOUSEKEEPING DESIGN,1441.85,1208,166,132,1.2198795180722892,21912
21245,GREEN  SPOTTY PLATE ,1439.8799999999999,852,126,88,1.69,11088
22400,MAGNETS PACK OF 4 HOME SWEET HOME,1439.81,1972,220,158,0.8165022421524665,34760
22210,WOOD STAMP SET BEST WISHES,1438.88,1209,222,176,1.2171739130434782,39072
22098,BOUDOIR SQUARE TISSUE BOX,1436.07,2078,228,161,0.8727004219409283,36708
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1435.88,1308,212,147,1.1780000000000002,31164
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,1435.1100000000001,2235,132,93,0.6472932330827068,12276
21651,HANGING GLASS ETCHED TEALIGHT,1433.8500000000001,869,100,77,1.6499999999999997,7700
22535,MAGIC DRAWING SLATE BUNNIES ,1433.1,3419,248,200,0.4195219123505976,49600
22133,PINK LOVE HEART SHAPE CUP,1431.26,1682,166,108,0.8593413173652694,17928
22223,CAKE PLATE LOVEBIRD PINK,1428.9,334,114,82,4.7813043478260875,9348
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1428.74,946,173,110,1.5557471264367815,19030
22262,FELT EGG COSY CHICKEN,1426.02,1674,184,134,0.8579187817258883,24656
84459B,YELLOW METAL CHICKEN HEART ,1423.05,957,134,114,1.4882608695652173,15276
22949,36 DOILIES DOLLY GIRL,1422.4499999999998,981,125,117,1.45,14625
23005,TRAVEL CARD WALLET I LOVE LONDON,1422.1200000000001,3386,173,104,0.42,17992
22157,ANGEL DECORATION WITH LACE PADDED,1420.35,1671,112,88,0.85,9856
21324,HANGING MEDINA LANTERN SMALL,1419.5000000000002,482,121,99,2.9467479674796753,11979
22421,LIPSTICK PEN FUSCHIA,1418.48,3425,238,171,0.4378048780487805,40698
22540,MINI JIGSAW CIRCUS PARADE ,1416.9,3507,145,112,0.41772413793103447,16240
84356,POMPOM CURTAIN,1414.0,280,81,53,6.196913580246913,4293
21645,ASSORTED TUTTI FRUTTI ROUND BOX,1410.75,855,113,84,1.65,9492
21123,SET/10 IVORY SPOTTY PARTY CANDLES,1405.88,1132,72,59,1.2447945205479454,4248
21012,ANTIQUE ALL GLASS CANDLESTICK,1404.76,762,134,106,2.0513235294117647,14204
22602,RETROSPOT WOODEN HEART DECORATION,1403.49,1653,162,130,0.8624550898203592,21060
22587,FELTCRAFT HAIRBAND RED AND BLUE,1399.9499999999998,1647,238,189,0.85,44982
23681,LUNCH BAG RED VINTAGE DOILY,1397.55,847,110,98,1.6499999999999997,10780
23228,FILIGREE HEART BIRD WHITE ,1396.54,1109,75,56,1.400921052631579,4200
22613,PACK OF 20 SPACEBOY NAPKINS,1396.48,1642,213,160,0.8535616438356165,34080
85206B,PINK FELT EASTER EGG BASKET,1395.6,848,155,132,1.6461538461538463,20460
22292,"SPRING DEC , HANGING CHICK  YELLOW",1394.8999999999999,962,90,78,1.45,7020
21927,BLUE/CREAM STRIPE CUSHION COVER ,1393.75,1115,169,91,1.25,15379
22975,SPACEBOY CHILDRENS EGG CUP,1393.47,1108,146,112,1.274527027027027,16352
21408,SPOTTY PINK DUCK DOORSTOP,1391.36,354,134,110,4.181791044776119,14740
21620,SET OF 4 ROSE BOTANICAL CANDLES,1391.25,849,140,111,1.9842657342657342,15540
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1389.53,2134,245,140,0.6596812749003984,34300
22479,DAISY GARDEN MARKER,1388.1,1112,152,128,1.2487581699346406,19456
22072,TEA CUP AND SAUCER RETRO SPOT,1387.5,370,99,65,3.75,6435
21947,SET OF 6 HEART CHOPSTICKS,1385.97,1095,165,119,1.3058235294117648,19635
22270,HAPPY EASTER HANGING DECORATION,1383.75,369,118,97,3.75,11446
84795C,OCEAN STRIPE HAMMOCK ,1383.3,174,94,64,7.950000000000001,6016
21821,GLITTER STAR GARLAND WITH BELLS ,1381.59,369,92,81,3.7461702127659575,7452
21531,RETRO SPOT SUGAR JAM BOWL,1379.55,541,131,99,2.55,12969
21123,SET/10 IVORY POLKADOT PARTY CANDLES,1377.06,1104,111,75,1.2389473684210528,8325
21841,BABY MOUSE RED GINGHAM DRESS,1376.75,325,118,102,4.2375,12036
20984,12 PENCILS TALL TUBE POSY,1375.1299999999999,4141,219,175,0.45142222222222217,38325
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1374.77,425,145,110,3.787986577181208,15950
22471,TV DINNER TRAY AIR HOSTESS ,1374.73,317,113,87,4.73,9831
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1373.04,368,143,113,3.9751006711409396,16159
20665,RED RETROSPOT PURSE ,1368.0500000000002,467,99,78,2.941919191919192,7722
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1365.73,274,91,68,5.052417582417583,6188
85216,ASSORTED CAKES FRIDGE MAGNETS,1365.18,2118,144,110,0.6483448275862069,15840
23546,WRAP PAISLEY PARK ,1365.0,3250,120,106,0.42,12720
21617,4 LILY  BOTANICAL DINNER CANDLES,1364.0,586,132,98,2.906716417910448,12936
17091J,VANILLA INCENSE IN TIN,1363.67,2959,156,106,0.7312422360248447,16536
22281,EASTER TREE YELLOW BIRDS,1361.15,229,94,81,5.942553191489362,7614
21112,"SWISS ROLL TOWEL, PINK  SPOTS",1360.15,601,91,79,2.756521739130435,7189
22052,VINTAGE CARAVAN GIFT WRAP,1359.32,3246,123,105,0.4186991869918699,12915
23028,DRAWER KNOB CRACKLE GLAZE BLUE,1354.59,815,107,83,1.6651851851851853,8881
23213,STAR WREATH DECORATION WITH BELL,1352.42,1090,114,90,1.2464102564102566,10260
35971,ROSE FOLKART HEART DECORATIONS,1351.69,1260,119,88,1.2873015873015872,10472
84763,ZINC FINISH 15CM PLANTER POTS,1351.25,1081,143,105,1.25,15015
21356,TOAST ITS - FAIRY FLOWER,1350.95,1100,176,116,1.2278453038674033,20416
22706,WRAP COWBOYS  ,1350.3,3215,119,106,0.42,12614
23374,RED SPOT PAPER GIFT BAG,1348.08,1644,118,105,0.82,12390
22200,FRYING PAN PINK POLKADOT ,1347.5,318,108,63,4.24537037037037,6804
22799,SWEETHEART WIRE FRUIT BOWL,1346.5,178,89,79,8.188202247191011,7031
21476,STEEL SWEETHEART ROUND TABLE CREAM,1345.5,90,65,47,14.95,3055
22025,RING OF ROSES BIRTHDAY CARD,1341.78,3313,200,148,0.41582089552238805,29600
21158,MOODY GIRL DOOR HANGER ,1341.6699999999998,1933,257,183,0.9545522388059702,47031
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1340.75,871,140,112,2.0407801418439715,15680
21274,EMBOSSED HEART 3 DRAWER SHELF,1338.75,105,78,58,12.75,4524
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,1337.5800000000002,1458,131,126,0.8975,16506
21675,BUTTERFLIES STICKERS,1336.9099999999999,1571,160,124,0.8782608695652174,19840
21576,LETS GO SHOPPING COTTON TOTE BAG,1333.67,601,144,118,2.270137931034483,16992
22199,FRYING PAN RED RETROSPOT,1333.5,376,125,93,3.91,11625
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1331.74,310,97,59,4.3650515463917525,5723
22539,MINI JIGSAW DOLLY GIRL,1329.77,3352,160,137,0.4125925925925926,21920
21557,SET OF 6 FUNKY BEAKERS,1328.4900000000002,447,130,70,3.048484848484849,9100
21192,WHITE BELL HONEYCOMB PAPER ,1328.25,805,100,88,1.6499999999999997,8800
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,1327.2,632,103,86,2.1,8858
22760,"TRAY, BREAKFAST IN BED",1326.0,104,78,68,12.75,5304
23485,BOTANICAL GARDENS WALL CLOCK ,1325.0,53,53,48,25.0,2544
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",1324.95,197,95,85,6.724736842105264,8075
23131,MISTLETOE HEART WREATH CREAM,1323.83,317,93,79,4.23808510638298,7347
21925,UNION STRIPE CUSHION COVER ,1322.5,1058,151,99,1.25,14949
22832,BROCANTE SHELF WITH HOOKS,1322.25,123,68,63,10.75,4284
23302,KNEELING MAT HOUSEWORK  DESIGN,1320.23,873,181,136,1.5881521739130433,24616
22254,FELT TOADSTOOL LARGE,1317.5,1054,110,94,1.25,10340
21241,GREEN SPOTTY CUP,1316.6499999999999,1549,200,124,0.85,24800
23486,ANTIQUE HEART SHELF UNIT,1315.35,79,61,58,16.65,3538
21695,SMALL SILVER FLOWER CANDLE POT,1314.9500000000003,449,71,61,2.9274647887323946,4331
21542,WOODLAND WATER TRANSFER TATTOOS ,1313.3999999999999,1548,144,111,0.8486206896551723,15984
22514,CHILDS GARDEN SPADE BLUE,1311.6,626,186,146,2.0973118279569896,27156
15039,SANDALWOOD FAN,1311.2,1584,163,119,0.846121212121212,19397
23101,SILVER STARS TABLE DECORATION,1310.42,1582,185,171,0.8294086021505376,31635
23226,FILIGREE HEART DAISY WHITE,1308.67,1055,68,54,1.2439130434782608,3672
22986,GINGHAM ROSE WRAP,1308.3,3115,120,111,0.42,13320
82001S,VINYL RECORD FRAME SILVER,1308.1,348,99,70,3.81990099009901,6930
22466,FAIRY TALE COTTAGE NIGHT LIGHT,1306.8,672,77,71,1.946153846153846,5467
84509B,SET OF 4 FAIRY CAKE PLACEMATS,1306.65,351,111,85,3.7429203539823006,9435
21692,SILVER LATTICE VANILLA CANDLE POT,1303.56,348,98,77,3.7466355140186915,7546
23010,CIRCUS PARADE BABY GIFT SET,1303.1499999999999,77,64,58,16.91875,3712
23090,VINTAGE GLASS T-LIGHT HOLDER,1302.19,1565,118,93,0.8614999999999999,10974
22450,SILK PURSE BABUSHKA BLUE,1300.75,389,99,75,3.346039603960396,7425
35809A,ENAMEL PINK TEA CONTAINER,1297.81,1037,110,76,1.6027927927927927,8360
23530,WALL ART ONLY ONE PERSON ,1297.0500000000002,263,57,55,4.935964912280702,3135
79323W,WHITE CHERRY LIGHTS,1296.0,192,60,56,6.75,3360
23500,KEY RING BASEBALL BOOT ASSORTED ,1295.8,1040,74,66,1.2473076923076925,4884
84519A,TOMATO CHARLIE+LOLA COASTER SET,1294.7900000000002,597,146,91,2.3523287671232875,13286
23194,GYMKHANA TREASURE BOOK BOX,1293.83,574,150,125,2.2652287581699344,18750
22454,MEASURING TAPE BABUSHKA RED,1292.4500000000003,443,99,77,2.9381188118811883,7623
23289,DOLLY GIRL CHILDRENS BOWL,1291.25,1033,136,109,1.25,14824
21039,RED SPOTTY SHOPPING BAG,1290.15,507,95,76,2.5452631578947367,7220
21541,DINOSAURS WATER TRANSFER TATTOOS ,1288.8999999999999,1522,145,117,0.8472789115646259,16965
23491,VINTAGE JINGLE BELLS HEART,1287.0,156,69,59,8.25,4071
23315,IVORY REFECTORY CLOCK,1286.3,130,70,62,9.924285714285713,4340
15058C,ICE CREAM DESIGN GARDEN PARASOL,1283.65,247,63,52,6.870634920634921,3276
35810A,ENAMEL PINK COFFEE CONTAINER,1282.3600000000001,1117,104,72,1.413047619047619,7488
21643,ASSORTED TUTTI FRUTTI MIRROR,1280.88,1032,97,74,1.2460824742268042,7178
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,1279.95,161,98,72,7.950000000000001,7056
22317,FIVE CATS HANGING DECORATION,1279.7700000000002,435,95,83,2.9966666666666666,7885
22202,MILK PAN PINK RETROSPOT,1279.62,342,105,66,3.7466037735849054,6930
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,1279.2,576,109,87,2.7772727272727273,9483
21422,PORCELAIN ROSE SMALL,1278.9199999999998,1504,100,68,0.8783168316831682,6800
23490,T-LIGHT HOLDER HANGING LOVE BIRD,1278.75,341,83,75,3.75,6225
22359,GLASS JAR KINGS CHOICE,1277.7900000000002,433,144,109,2.9669444444444446,15696
23000,TRAVEL CARD WALLET TRANSPORT,1274.76,3042,205,125,0.41970873786407764,25625
21162,TOXIC AREA  DOOR HANGER ,1272.9099999999999,1797,237,172,0.9478242677824268,40764
85185B,PINK HORSE SOCK PUPPET,1272.0000000000002,432,128,99,2.946923076923077,12672
21482,MUSHROOM BLUE HOT WATER BOTTLE,1271.45,431,129,99,2.95,12771
22651,GENTLEMAN SHIRT REPAIR KIT ,1269.9099999999999,1483,141,107,0.8827272727272727,15087
22719,GUMBALL MONOCHROME COAT RACK,1269.23,1123,104,67,1.212,6968
22161,HEART DECORATION RUSTIC HANGING ,1269.22,4412,215,154,0.34636752136752136,33110
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1268.59,1011,116,81,1.2603418803418804,9396
21495,SKULLS WRAP,1266.5,3025,106,89,0.4184905660377358,9434
21795,SET OF 3 BLUE STRIPE BASKET,1262.25,99,73,61,12.75,4453
22928,YELLOW GIANT GARDEN THERMOMETER,1262.17,199,88,63,6.393863636363636,5544
22286,"DECORATION , WOBBLY RABBIT , METAL ",1261.5,766,98,87,1.6479591836734695,8526
85176,SEWING SUSAN 21 NEEDLE SET,1261.34,1472,171,112,0.8819298245614036,19152
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1259.81,2630,189,145,0.6168041237113402,27405
84813,SET OF 4 DIAMOND NAPKIN RINGS,1259.6,164,56,46,10.653571428571428,2576
21972,SET OF 36 DINOSAUR PAPER DOILIES,1258.6,868,130,102,1.45,13260
21657,MILK BOTTLE WITH GLASS STOPPER ,1257.95,181,88,72,6.95,6336
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1256.48,336,119,83,4.371333333333334,9877
23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,1254.66,1518,105,81,0.8279047619047618,8505
22365,DOOR MAT RESPECTABLE HOUSE,1254.56,168,86,70,7.45953488372093,6020
22313,OFFICE MUG WARMER PINK,1254.4900000000002,401,93,68,3.311473684210527,6324
21251,DINOSAUR HEIGHT CHART STICKER SET,1254.3000000000002,426,101,90,2.946039603960396,9090
21681,GIANT MEDINA STAMPED METAL BOWL ,1253.6999999999998,126,68,60,9.95,4080
21589,SWALLOW GIANT TUBE MATCHES,1252.05,491,76,67,2.55,5092
21615,4 LAVENDER BOTANICAL DINNER CANDLES,1251.5,744,125,109,2.12109375,13625
48197,DOOR MAT BIRD ON THE WIRE,1249.8,172,96,57,7.274166666666667,5472
21011,GLITTER SNOW PEAR TREE DECORATION,1249.78,1774,101,84,1.1653211009174311,8484
22051,BLUE SCANDINAVIAN PAISLEY WRAP,1249.5,2975,115,94,0.42,10810
21468,BUTTERFLY CROCHET FOOD COVER,1248.67,331,113,87,3.8139655172413796,9831
22859,EASTER TIN BUNNY BOUQUET,1247.4,756,127,113,1.65,14351
22184,CAKE STAND VICTORIAN FILIGREE LARGE,1246.2,198,67,58,7.6850746268656716,3886
23066,SMALL DECO JEWELLERY STAND,1245.75,151,67,61,8.25,4087
23394,POSTE FRANCE CUSHION COVER,1245.0,332,116,87,3.75,10092
84937,KASHMIR FOLKART TUMBLERS,1243.2,592,63,45,2.1,2835
23291,DOLLY GIRL CHILDRENS CUP,1242.34,990,138,103,1.267410071942446,14214
21245,GREEN POLKADOT PLATE ,1242.06,734,118,81,1.7033333333333334,9558
22515,CHILDS GARDEN SPADE PINK,1241.4,594,159,134,2.0968944099378883,21306
21809,CHRISTMAS HANGING TREE WITH BELL,1241.37,1824,136,108,0.9394285714285715,14688
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,1240.4,392,78,67,4.026923076923077,5226
85172,HYACINTH BULB T-LIGHT CANDLES,1239.24,2962,133,107,0.4191111111111111,14231
21446,12 RED ROSE PEG PLACE SETTINGS,1238.38,998,179,120,1.2459358288770055,21480
22307,GOLD MUG BONE CHINA TREE OF LIFE,1237.21,913,96,83,1.5323711340206188,7968
21818,GLITTER CHRISTMAS HEART ,1235.9,1454,130,107,0.85,13910
21524,SPOTTY  HOME SWEET HOME DOORMAT,1235.25,183,89,71,6.75,6319
21198,WHITE HEART CONFETTI IN TUBE,1234.8600000000001,1142,81,74,1.4849999999999999,5994
23096,PETIT TRAY CHIC,1234.13,741,113,86,1.7370796460176992,9718
22513,DOORSTOP FOOTBALL DESIGN,1233.73,355,139,103,3.7612857142857146,14317
21581,SKULLS  DESIGN  COTTON TOTE BAG,1232.55,731,126,102,2.1720472440944882,12852
23371,SET 36 COLOUR PENCILS SPACEBOY ,1232.5,986,129,96,1.25,12384
21923,RED/CREAM STRIPE FRINGE HAMMOCK,1232.25,155,91,69,7.95,6279
22285,HANGING HEN ON NEST DECORATION,1230.9,746,86,72,1.65,6192
22982,PANTRY PASTRY BRUSH,1230.73,972,145,119,1.3167586206896553,17255
21358,TOAST ITS - HAPPY BIRTHDAY,1230.3,990,157,130,1.2461783439490446,20410
85114C,RED ENCHANTED FOREST PLACEMAT,1229.25,745,123,77,1.65,9471
20692,FLORAL ELEPHANT SOFT TOY,1229.25,291,104,70,4.226415094339623,7280
21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,1228.3000000000002,418,91,72,2.941304347826087,6552
85034A,3 GARDENIA MORRIS BOXED CANDLES,1227.77,581,101,86,2.9181481481481484,8686
23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,1226.25,981,78,77,1.25,6006
21215,IVORY PAPER CUP CAKE CASES ,1225.99,2239,155,110,0.548343949044586,17050
21357,TOAST ITS - DINOSAUR,1225.42,986,157,101,1.246358024691358,15857
84819,DANISH ROSE ROUND SEWING BOX,1223.79,747,93,82,2.9330107526881717,7626
21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,1222.6499999999999,627,65,59,1.9499999999999997,3835
23346,SPACEBOY BEAKER,1218.75,975,131,103,1.25,13493
22050,PINK PAISLEY ROSE GIFT WRAP,1218.0,2900,113,99,0.42,11187
22129,PARTY CONES CANDY TREE DECORATION,1217.48,1436,90,86,0.8485714285714285,7740
16161U,"WRAP,SUKI AND FRIENDS",1216.5,2925,108,85,0.41777777777777775,9180
22163,HEART STRING MEMO HOLDER HANGING,1215.19,841,99,81,2.181538461538462,8019
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,1214.7,446,99,81,3.3297979797979798,8019
10125,MINI FUNKY DESIGN TAPES,1214.2,1560,116,87,0.8147540983606557,10092
21359,RELAX LARGE WOOD LETTERS,1213.45,131,61,53,12.902380952380954,3233
21070,VINTAGE BILLBOARD MUG ,1213.24,1122,158,103,1.2645341614906833,16274
22093,MOTORING TISSUE BOX,1212.81,1955,246,179,0.792289156626506,44034
21644,ASSORTED TUTTI FRUTTI HEART BOX,1212.5,970,115,72,1.25,8280
22770,MIRROR CORNICE,1210.95,81,59,47,14.95,2773
22200,FRYING PAN PINK POLKADOT,1210.79,315,101,67,3.9905882352941178,6767
22608,PENS ASSORTED FUNKY JEWELED ,1209.01,4393,96,75,0.3020833333333333,7200
22350,CAT BOWL ,1208.1,478,92,80,2.5354838709677416,7360
23267,SET OF 4 SANTA PLACE SETTINGS,1207.5,966,88,77,1.25,6776
21793,CLASSIC FRENCH STYLE BASKET BROWN,1204.59,261,89,78,5.023555555555555,6942
15058A,BLUE WHITE SPOTS GARDEN PARASOL,1204.15,237,52,39,6.666981132075472,2028
22451,SILK PURSE RUSSIAN DOLL RED,1202.65,359,77,57,3.35,4389
22676,FRENCH BLUE METAL DOOR SIGN 1,1202.39,959,151,70,1.2736423841059603,10570
21199,PINK  HEART CONFETTI IN TUBE,1201.8600000000001,1122,92,85,1.517741935483871,7820
23214,JINGLE BELL HEART ANTIQUE GOLD,1200.51,568,84,71,2.1971764705882353,5964
23444,Next Day Carriage,1200.0,79,79,63,15.189873417721518,4977
21807,WHITE CHRISTMAS STAR DECORATION,1199.52,2856,131,113,0.42,14803
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,1199.1000000000001,571,102,84,2.1,8568
22533,MAGIC DRAWING SLATE BAKE A CAKE ,1198.14,2863,191,160,0.41907692307692307,30560
22406,MONEY BOX KINGS CHOICE DESIGN,1198.14,1008,164,137,1.2367469879518074,22468
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",1194.0,120,81,51,9.95,4131
85200,BUNNY EGG BOX,1193.95,959,93,80,1.2457446808510637,7440
21059,PARTY INVITES DINOSAURS,1190.4199999999998,1406,197,157,0.848020304568528,30929
21747,SMALL SKULL WINDMILL,1188.75,951,120,80,1.25,9600
20931,BLUE POT PLANT CANDLE ,1186.9,418,95,87,3.4010416666666665,8265
22788,BROCANTE COAT RACK,1184.05,119,60,46,9.95,2760
23317,BLUE REFECTORY CLOCK ,1184.05,119,65,53,9.95,3445
20764,ABSTRACT CIRCLES SKETCHBOOK ,1183.68,369,138,102,3.7228776978417266,14076
23270,SET OF 2 CERAMIC PAINTED HEARTS ,1183.25,821,115,95,1.4466101694915254,10925
23345, DOLLY GIRL BEAKER,1182.5,946,127,98,1.25,12446
23235,STORAGE TIN VINTAGE LEAF,1181.48,444,88,82,2.7595454545454547,7216
21382,SET/4 SPRING FLOWER DECORATION,1181.1000000000001,862,110,77,1.9193693693693694,8470
21043,APRON MODERN VINTAGE COTTON,1180.65,427,85,78,3.597058823529412,6630
21064,BOOM BOX SPEAKER BOYS,1180.45,245,98,73,5.438118811881188,7154
23334,IVORY WICKER HEART SMALL,1178.04,1876,93,82,0.6291836734693877,7626
22363,GLASS JAR MARMALADE ,1177.4900000000002,399,123,97,2.96952,11931
23357,HOT WATER BOTTLE SEX BOMB,1175.0,276,81,74,4.4975609756097565,5994
23553,LANDMARK FRAME CAMDEN TOWN ,1175.0,94,57,47,12.5,2679
84006,MAGIC TREE -PAPER FLOWERS,1172.1499999999999,1379,138,82,0.85,11316
